"Rangaraya Medical College, KakinadaNTR University of Health Sciences, VijayWadaTypeGovernment InstituteManagementState AuthorityBeds1450Local DistinctionAU Local"
"Medicover Hospitals, Chhatrapati Sambhaji Nagar, Aurangabad, Maharashtra-431003National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds205"
"Meditrina Institute of Medical Sciences, Ramdaspeth, Nagpur, Maharashtra-440010National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"NIMS Medicare Surgical and Dental Hospital, Nandurbar, Maharashtra-425412National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Parkar Hospital and Research Institute Pvt Ltd, Shivaji Nagar, Ratnagiri, Maharashtra-415639National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Shree Narayani Healthcare Pvt Ltd, Mumbai Naka, Nashik, Maharashtra-422008National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds105"
"Swami Ramanand Teerth Rural Government and Medical College (SRTRGMC), Ambajogai, Beed, Maharashtra-431517National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Ganesh Das Government Maternal and Child Health Hospital, Lawmali Pasteur Hills, Shillong, Meghalaya-793001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"District Head Quarter Hospital, Nayagarh, Odisha-752069National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"District Head Quarter Hospital, Modipara, Sambalpur, Odisha-768002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Shree Hospitals, Lewis Road, Bhubaneswar, Odisha-751014National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Shri Jagannath Medical College and Hospital, Baliguali, Puri, Odisha-752002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds467"
"AG Padmavatis Hospital Ltd, Arumparthapuram, Puducherry-605110National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Chugh Eye Surgery Centre, Ludhiana, Punjab-141002National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds12"
"Civil Hospital, Agar Nagar, Malerkotla, Punjab-148023National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Civil Hospital, Ferozepur, Punjab-152002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds120"
"Civil Hospital, Ropar, Punjab-140001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Civil Hospital, Mansa, Punjab-151505National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"District Hospital, Fazilka, Punjab-152123National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"District Hospital, Tarn Taran, Punjab-143401National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"District Hospital, Moga, Punjab-142001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"SDH Rajpura, Rajpura Town, Punjab-140401National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"CKRD Memorial Hospital and Research Institute, E4, Subhash Marg, Indira Nagar, Jhunjhunu, Rajasthan-333001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"ESIC Medical College and Hospital, Desula, Mia, Alwar, Rajasthan-301030National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds420"
"Harish Hospital, Telco Circle, Rajasthan-301001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds200"
"Medipulse Hospital, E4, MIA, Basni II Phase, Jodhpur, Rajasthan-342005National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds276"
"Neo Clinic Children Hospital, (A Unit of Satya Healthcare Pvt Ltd) Nirman Nagar, Jaipur, Rajasthan-302019National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Rungta Hospital, Jhalana Gram, Malviya Nagar, Jaipur, Rajasthan-302017National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"BEENT Hospital, Vedachalam Nagar Chengalpattu, Tamil Nadu-603001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Dr Muthus Multispeciality Hospital, Poonthootam Nagar, Saravanampatti, Tamil Nadu-641035National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Geri Care Hospital, Adambakkam, Chennai, Tamil Nadu-600088National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Kauvery Hospital, Ganapathy Nagar, Kovilambakkam, Chennai, Tamil Nadu-600129National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Kauvery Hospital (A Unit of Sri Kauvery Medical Care India Ltd), Vadapalani, Chennai, Tamil Nadu-600026National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Mehta Multispeciality Hospitals India Pvt Ltd, Velappanchavadi, Chennai, Tamil Nadu-600077National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Ramalingam Hospital, Meyyanur, Salem, Tamil Nadu-636004National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Sir Ivan Stedford Hospital, Ambattur, Chennai, Tamil Nadu-600053National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Sree Abirami Hospital Pvt Ltd, Sundarapuram, Coimbatore, Tamil Nadu-641024National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Ankura Hospital for Women and Children (A Unit of Ankura Hospitals), Gachibowli, Khajaguda, Makthakousarali, Telangana-500008National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Ankura Hospital for Women and Children, Gudimalkapur, Asif Nagar, Hyderabad, Telangana-500028National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Hope Childrens Hospital, Adarsh Nagar, Basheerbagh, Hyderabad, Telangana-500063National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Prudence Hospital, Pragathi Nagar, Nizamabad, Telangana-503001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Suraksha Women and Children Hospital, Kompally, Telangana-500055National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"TSRTC Hospital, Abhilekhagaram, Amberpet, Secunderabad, Telangana-500007National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds200"
"ILS Hospitals, Kunjaban, Agartala, Tripura-799010National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Aanandlok Remedial Research Centre Pvt Ltd, Nathmalpur, Gorakhnath, Gorakhpur, Uttar Pradesh-273015National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"Anand Hospital, Garh Road, Meerut, Uttar Pradesh-250001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds225"
"Autonomous State Medical College (ASMC), Pilibhit, Bithora Kalan, Uttar Pradesh-262001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds420"
"Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh-229309National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"District Combined Hospital, Mukhyalay, Maharajganj, Uttar Pradesh-273303National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"District Hospital, Budaun, Uttar Pradesh-243601National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds234"
"District Women Hospital, Sahabuddinpur, Jaunpur, Uttar Pradesh-222001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Eye Care Azamgarh Pvt Ltd, Saray Mandraj Bhawarnath, Azamgarh, Uttar Pradesh-276001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Gupta Surgical Hospital, Narai Bandh, Imiliya, Mau, Uttar Pradesh-275101National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Infinity Care Hospital, Varanasi, Uttar Pradesh-221002National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Kalyan Singh Government Medical College, Bulandshahr, Uttar Pradesh-203001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds500"
"Khushlok Hospital, Model Town, Bareilly, Uttar Pradesh-243001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Ashirvad Multi Speciality Hospital, Birdopur, Mahmoorganj, Varanasi, Uttar Pradesh-221010National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Maharshi Vishwamitra Autonomous State Medical College, Ghazipur, Uttar Pradesh-233001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds330"
"Manayawar Kanshi Ram Distrcit Combined Hospital and Trauma Centre, Kanpur Nagar, Uttar Pradesh-208007National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds100"
"Medhansh Hospital, Bareilly, Uttar Pradesh-243001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Mental Hospital, Varanasi, Uttar Pradesh-221002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds361"
"Prakash Netralaya and Retina Foundation, Aligarh, Uttar Pradesh-202001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Rainbow Children Hospital, Tiwaripu, Sidhari, Uttar Pradesh-276001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Ramakrishna Mission Sevashrama Charitable Hospital, Vrindavan, Mathura, Uttar Pradesh-281121National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds300"
"Sarvodaya Hospital, (A Unit of Anshu Hospitals Ltd), Greater Noida (West), Uttar Pradesh-201009National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds220"
"Ujala Cygnus Bright Star Hospital, Moradabad, Uttar Pradesh-244001National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
